 Mattias Karlsson Halden SK;-H21_H3_splits;;1431;0.93144;72,46,51,49,240,173,37,149,40,29,148,96,66,62,79,49,28,17;0.955246913580247,1.06521739130435,1.03921568627451,0.755102040816326,0.918055555555556,0.813744380218369,1.003003003003,1.02535421327368,0.955555555555555,0.996168582375479,0.933183183183183,0.893518518518518,1.00841750841751,0.935483870967742,0.976090014064698,0.857142857142857,0.912698412698413,0.816993464052288;18;18
 Ola Berger Wing OK;-H21_H3_splits;;1454;0.91670;70,49,60,37,215,146,38,170,86,28,148,85,87,58,92,44,26,15;0.982539682539682,1,0.883333333333333,1,1.02480620155039,0.964231354642313,0.976608187134503,0.898692810457516,0.444444444444444,1.03174603174603,0.933183183183183,1.00915032679739,0.765006385696041,1,0.83816425120773,0.954545454545455,0.982905982905983,0.925925925925926;18;18
 Matthias Gilgien Tyrving IL;-H21_H3_splits;;1456;0.91545;73,51,57,44,241,153,45,153,39,29,145,106,69,68,91,47,30,15;0.942161339421613,0.96078431372549,0.929824561403509,0.840909090909091,0.914246196403873,0.920116194625998,0.824691358024691,0.998547567175018,0.98005698005698,0.996168582375479,0.952490421455939,0.809224318658281,0.964573268921095,0.852941176470588,0.847374847374847,0.893617021276596,0.851851851851852,0.925925925925926;18;18
 Mikkel Lund Bækkelagets SK;-H21_H3_splits;;1458;0.91419;71,52,56,46,223,173,38,158,42,30,141,96,81,65,92,47,30,17;0.968701095461659,0.942307692307692,0.946428571428571,0.804347826086957,0.988041853512706,0.813744380218369,0.976608187134503,0.966947960618847,0.91005291005291,0.962962962962963,0.979511426319937,0.893518518518518,0.821673525377229,0.892307692307692,0.83816425120773,0.893617021276596,0.851851851851852,0.816993464052288;18;18
 Nicholas Morgan Kristiansand OK;-H21_H3_splits;;1468;0.90796;71,53,57,39,232,151,41,170,43,32,168,104,66,62,89,48,27,15;0.968701095461659,0.924528301886792,0.929824561403509,0.948717948717949,0.949712643678161,0.932303164091243,0.905149051490515,0.898692810457516,0.888888888888889,0.902777777777778,0.822089947089947,0.824786324786325,1.00841750841751,0.935483870967742,0.866416978776529,0.875,0.946502057613169,0.925925925925926;18;18
 Per Øyvind Stene Nydalens SK;-H21_H3_splits;;1510;0.88271;72,73,56,37,231,155,42,192,42,37,140,94,70,59,118,51,24,17;0.955246913580247,0.671232876712329,0.946428571428571,1,0.953823953823954,0.908243727598566,0.883597883597884,0.795717592592593,0.91005291005291,0.780780780780781,0.986507936507937,0.912529550827423,0.950793650793651,0.983050847457627,0.653483992467043,0.823529411764706,1.06481481481481,0.816993464052288;18;18
 Per Harald Havnen Johansen Østmarka OK;-H21_H3_splits;;1516;0.87921;65,52,62,41,333,146,35,163,45,37,146,85,69,72,83,40,29,13;1.05811965811966,0.942307692307692,0.854838709677419,0.902439024390244,0.661661661661662,0.964231354642313,1.06031746031746,0.937286980231765,0.849382716049383,0.780780780780781,0.945966514459665,1.00915032679739,0.964573268921095,0.805555555555556,0.92904953145917,1.05,0.881226053639847,1.06837606837607;18;18
 Magne Dæhli Løten O-Lag;-H21_H3_splits;;1517;0.87863;74,49,55,38,219,140,40,150,41,34,247,138,66,55,82,46,27,16;0.929429429429429,1,0.963636363636364,0.973684210526316,1.00608828006088,1.00555555555556,0.927777777777778,1.01851851851852,0.932249322493225,0.849673202614379,0.559154295996401,0.621578099838969,1.00841750841751,1.05454545454545,0.940379403794038,0.91304347826087,0.946502057613169,0.868055555555556;18;18
 Sindre Saksæther Halden SK;-H21_H3_splits;;1524;0.87460;71,50,53,38,248,142,39,156,45,35,278,88,66,59,76,43,23,14;0.968701095461659,0.98,1,0.973684210526316,0.888440860215054,0.991392801251956,0.951566951566952,0.979344729344729,0.849382716049383,0.825396825396825,0.496802557953637,0.974747474747475,1.00841750841751,0.983050847457627,1.01461988304094,0.976744186046512,1.11111111111111,0.992063492063492;18;18
 Øystein Kvaal Østerbø Wing OK;-H21_H3_splits;;1530;0.87117;71,51,54,39,235,130,35,152,38,31,307,87,69,63,77,51,26,14;0.968701095461659,0.96078431372549,0.981481481481482,0.948717948717949,0.93758865248227,1.08290598290598,1.06031746031746,1.00511695906433,1.00584795321637,0.931899641577061,0.449873326094824,0.985951468710089,0.964573268921095,0.920634920634921,1.001443001443,0.823529411764706,0.982905982905983,0.992063492063492;18;18
 Alf Johan Lima Ålgård OK;-H21_H3_splits;;1538;0.86664;79,62,57,38,265,148,43,169,39,31,224,84,81,59,80,40,26,13;0.870604781997187,0.790322580645161,0.929824561403509,0.973684210526316,0.831446540880503,0.951201201201201,0.863049095607235,0.904010519395135,0.98005698005698,0.931899641577061,0.61656746031746,1.02116402116402,0.821673525377229,0.983050847457627,0.963888888888889,1.05,0.982905982905983,1.06837606837607;18;18
 Neil Marston Nydalens SK;-H21_H3_splits;;1589;0.83882;83,57,65,48,254,161,49,193,49,42,146,96,75,74,95,54,30,18;0.828647925033467,0.859649122807018,0.815384615384615,0.770833333333333,0.86745406824147,0.8743961352657,0.757369614512472,0.791594703511802,0.780045351473923,0.687830687830688,0.945966514459665,0.893518518518518,0.887407407407407,0.783783783783784,0.811695906432749,0.777777777777778,0.851851851851852,0.771604938271605;18;18
 Martin Grotle Soukup Bækkelagets SK;-H21_H3_splits;;1590;0.83829;73,52,57,37,399,153,43,161,43,49,126,88,83,57,79,44,29,17;0.942161339421613,0.942307692307692,0.929824561403509,1,0.552213868003342,0.920116194625998,0.863049095607235,0.948930296756384,0.888888888888889,0.589569160997732,1.09611992945326,0.974747474747475,0.801874163319946,1.01754385964912,0.976090014064698,0.954545454545455,0.881226053639847,0.816993464052288;18;18
 Lars Eid Nielsen NTNUI;-H21_H3_splits;;1621;0.82226;79,50,55,36,246,271,39,205,44,31,148,92,84,62,90,44,27,18;0.870604781997187,0.98,0.963636363636364,1.02777777777778,0.895663956639566,0.519475194751947,0.951566951566952,0.745257452574526,0.868686868686869,0.931899641577061,0.933183183183183,0.932367149758454,0.792328042328042,0.935483870967742,0.85679012345679,0.954545454545455,0.946502057613169,0.771604938271605;18;18
 Runar Emberland Lien Ålgård OK;-H21_H3_splits;;1627;0.81923;72,50,82,37,224,232,40,155,36,34,133,85,99,72,143,91,28,14;0.955246913580247,0.98,0.646341463414634,1,0.983630952380952,0.606800766283525,0.927777777777778,0.985663082437276,1.06172839506173,0.849673202614379,1.03842940685046,1.00915032679739,0.672278338945006,0.805555555555556,0.539238539238539,0.461538461538462,0.912698412698413,0.992063492063492;18;18
 Magne Lokøen Knudsen Gneist IL;-H21_H3_splits;;1643;0.81125;78,51,67,43,261,160,46,173,43,34,254,103,94,63,82,46,28,17;0.881766381766382,0.96078431372549,0.791044776119403,0.86046511627907,0.84418901660281,0.879861111111111,0.806763285024155,0.88310854206808,0.888888888888889,0.849673202614379,0.543744531933508,0.832793959007551,0.708037825059102,0.920634920634921,0.940379403794038,0.91304347826087,0.912698412698413,0.816993464052288;18;18
 Olav Høgset Ringerike OL;-H21_H3_splits;;1644;0.81076;87,61,66,50,273,195,40,170,41,32,175,98,70,67,103,63,35,18;0.790549169859515,0.80327868852459,0.803030303030303,0.74,0.807081807081807,0.721937321937322,0.927777777777778,0.898692810457516,0.932249322493225,0.902777777777778,0.789206349206349,0.875283446712018,0.950793650793651,0.865671641791045,0.748651564185545,0.666666666666667,0.73015873015873,0.771604938271605;18;18
 Ola Marius Pedersen Ås-UMB Orientering;-H21_H3_splits;;1647;0.80928;72,64,66,42,250,163,42,179,38,29,227,159,94,63,74,42,28,15;0.955246913580247,0.765625,0.803030303030303,0.880952380952381,0.881333333333333,0.863667348329925,0.883597883597884,0.853507138423339,1.00584795321637,0.996168582375479,0.608418991678904,0.539482879105521,0.708037825059102,0.920634920634921,1.04204204204204,1,0.912698412698413,0.925925925925926;18;18
 Lars Øivind Amundsen Trøsken IL;-H21_H3_splits;;1651;0.80732;81,49,57,62,317,171,41,160,87,35,175,88,88,64,88,45,28,15;0.849108367626886,1,0.929824561403509,0.596774193548387,0.695057833859096,0.823261858349578,0.905149051490515,0.954861111111111,0.43933588761175,0.825396825396825,0.789206349206349,0.974747474747475,0.756313131313131,0.90625,0.876262626262626,0.933333333333333,0.912698412698413,0.925925925925926;18;18
 Morten Fismen Nydalens SK;-H21_H3_splits;;1685;0.79103;83,63,65,54,283,178,52,182,45,31,153,117,92,72,108,56,32,19;0.828647925033467,0.777777777777778,0.815384615384615,0.685185185185185,0.778563015312132,0.790886392009987,0.713675213675214,0.839438339438339,0.849382716049383,0.931899641577061,0.902687000726216,0.733143399810066,0.723429951690821,0.805555555555556,0.713991769547325,0.75,0.798611111111111,0.730994152046784;18;18
 Odd Fuglestad Ålgård OK;-H21_H3_splits;;1704;0.78221;74,56,71,57,272,164,49,179,46,38,152,120,119,64,141,53,30,19;0.929429429429429,0.875,0.746478873239437,0.649122807017544,0.810049019607843,0.85840108401084,0.757369614512472,0.853507138423339,0.830917874396135,0.760233918128655,0.908625730994152,0.714814814814815,0.559290382819795,0.90625,0.54688731284476,0.792452830188679,0.851851851851852,0.730994152046784;18;18
 Lars Skjeset NTNUI;-H21_H3_splits;;1745;0.76383;65,48,50,41,242,130,39,164,38,29,439,162,87,61,70,42,24,14;1.05811965811966,1.02083333333333,1.06,0.902439024390244,0.910468319559229,1.08290598290598,0.951566951566952,0.931571815718157,1.00584795321637,0.996168582375479,0.314603897747406,0.529492455418381,0.765006385696041,0.950819672131147,1.1015873015873,1,1.06481481481481,0.992063492063492;18;18
 Stig Bjørløw Dalsøren Nydalens SK;-H21_H3_splits;;1780;0.74881;78,78,57,74,226,221,43,175,108,81,193,94,83,75,90,53,35,16;0.881766381766382,0.628205128205128,0.929824561403509,0.5,0.974926253687316,0.63700351935646,0.863049095607235,0.873015873015873,0.353909465020576,0.356652949245542,0.715601611974669,0.912529550827423,0.801874163319946,0.773333333333333,0.85679012345679,0.792452830188679,0.73015873015873,0.868055555555556;18;18
 Ottar Kvaal Storsteinnes IL;-H21_H3_splits;;1784;0.74714;89,53,66,42,447,170,41,166,92,38,142,104,83,67,90,46,32,16;0.772784019975031,0.924528301886792,0.803030303030303,0.880952380952381,0.492915734526473,0.828104575163399,0.905149051490515,0.920348058902276,0.415458937198068,0.760233918128655,0.972613458528952,0.824786324786325,0.801874163319946,0.865671641791045,0.85679012345679,0.91304347826087,0.798611111111111,0.868055555555556;18;18
 Lars Hol Moholdt Wing OK;-H21_H3_splits;;1807;0.73763;77,55,66,44,263,174,37,171,48,69,312,99,127,70,98,52,29,16;0.893217893217893,0.890909090909091,0.803030303030303,0.840909090909091,0.837769328263625,0.809067688378033,1.003003003003,0.893437296946069,0.796296296296296,0.418679549114332,0.442663817663818,0.866442199775533,0.52405949256343,0.828571428571429,0.786848072562358,0.807692307692308,0.881226053639847,0.868055555555556;18;18
 Lars Karelius Noer Brandval/Kongsvinger OK;-H21_H3_splits;;1839;0.72479;79,58,71,41,265,166,47,204,49,222,153,108,88,70,109,55,36,18;0.870604781997187,0.844827586206897,0.746478873239437,0.902439024390244,0.831446540880503,0.84805890227577,0.789598108747045,0.748910675381264,0.780045351473923,0.13013013013013,0.902687000726216,0.794238683127572,0.756313131313131,0.828571428571429,0.707441386340469,0.763636363636364,0.709876543209877,0.771604938271605;18;18
 Leiv-Terje Arnevik Søgne og Songdalen OK;-H21_H3_splits;;1840;0.72440;71,65,50,66,211,220,46,162,40,30,439,122,61,63,100,49,28,17;0.968701095461659,0.753846153846154,1.06,0.560606060606061,1.04423380726698,0.63989898989899,0.806763285024155,0.943072702331961,0.955555555555555,0.962962962962963,0.314603897747406,0.703096539162113,1.09107468123862,0.920634920634921,0.771111111111111,0.857142857142857,0.912698412698413,0.816993464052288;18;18
 Steinar Lande Bø OL;-H21_H3_splits;;1906;0.69931;81,65,72,53,293,182,51,203,43,34,256,106,79,70,198,61,39,20;0.849108367626886,0.753846153846154,0.736111111111111,0.69811320754717,0.751990898748578,0.773504273504273,0.727668845315904,0.752599890530925,0.888888888888889,0.849673202614379,0.539496527777778,0.809224318658281,0.842475386779184,0.828571428571429,0.389450056116723,0.688524590163934,0.655270655270655,0.694444444444444;18;18
 Ove Sætra Tyrving IL;-H21_H3_splits;;2029;0.65692;82,52,59,42,374,162,50,162,208,27,247,162,123,75,98,52,35,19;0.838753387533875,0.942307692307692,0.898305084745763,0.880952380952381,0.589126559714795,0.868998628257887,0.742222222222222,0.943072702331961,0.183760683760684,1.06995884773663,0.559154295996401,0.529492455418381,0.541102077687444,0.773333333333333,0.786848072562358,0.807692307692308,0.73015873015873,0.730994152046784;18;18
 Per Wiréhn Byåsen IL;-H21_H3_splits;;2110;0.63170;100,59,66,183,290,164,53,201,205,44,197,101,141,81,109,63,35,18;0.687777777777778,0.830508474576271,0.803030303030303,0.202185792349727,0.759770114942529,0.85840108401084,0.70020964360587,0.760088446655611,0.186449864498645,0.656565656565657,0.70107163000564,0.849284928492849,0.472025216706068,0.716049382716049,0.707441386340469,0.666666666666667,0.73015873015873,0.771604938271605;18;18
 Sven-Are Paulsen Bardu IL;-H21_H3_splits;;2436;0.54716;137,105,84,129,499,231,41,162,37,29,442,163,91,69,106,64,33,14;0.502027575020276,0.466666666666667,0.630952380952381,0.286821705426357,0.441549766199065,0.609427609427609,0.905149051490515,0.943072702331961,1.03303303303303,0.996168582375479,0.31246857717446,0.526244035446489,0.731379731379731,0.840579710144927,0.727463312368973,0.65625,0.774410774410774,0.992063492063492;18;18
 Simen Bjøringsøy NTNUI;-H21_H3_splits;;2496;0.53401;89,54,72,48,246,155,50,222,47,41,1031,112,81,64,87,51,31,15;0.772784019975031,0.907407407407407,0.736111111111111,0.770833333333333,0.895663956639566,0.908243727598566,0.742222222222222,0.688188188188188,0.813238770685579,0.704607046070461,0.13395840068973,0.765873015873016,0.821673525377229,0.90625,0.886334610472542,0.823529411764706,0.824372759856631,0.925925925925926;18;18
 Oskar Kaaløy Sandefjord OK;-H21_H3_splits;;5430;0.24547;225,132,181,127,680,307,92,638,146,101,1473,221,239,172,504,134,39,19;0.305679012345679,0.371212121212121,0.292817679558011,0.291338582677165,0.324019607843137,0.458559536735432,0.403381642512077,0.239463601532567,0.26179604261796,0.286028602860286,0.0937617862261447,0.388134741075917,0.278475127847513,0.337209302325581,0.15299823633157,0.313432835820896,0.655270655270655,0.730994152046784;18;18
 Christian Kahrs Fredrikstad SK;-H21_H4_splits;;1411;1.00928;80,34,62,67,294,103,38,117,60,25,191,48,59,61,96,33,26,17;0.97125,1.01764705882353,0.966129032258064,0.771641791044776,1.02210884353742,1.04077669902913,1.00526315789474,1.07863247863248,1.1,1.004,1.0282722513089,1.025,1.00847457627119,0.960655737704918,1.03645833333333,0.978787878787879,1.03076923076923,0.864705882352941;18;18
 Tue Lassen Bækkelagets SK;-H21_H4_splits;;1471;0.96812;78,35,64,55,279,110,38,128,70,23,202,59,72,58,120,33,29,18;0.996153846153846,0.988571428571429,0.9359375,0.94,1.07706093189964,0.974545454545455,1.00526315789474,0.9859375,0.942857142857143,1.09130434782609,0.972277227722772,0.833898305084746,0.826388888888889,1.01034482758621,0.829166666666667,0.978787878787879,0.924137931034483,0.816666666666667;18;18
 Øystein Pettersen Kristiansand OK;-H21_H4_splits;;1526;0.93322;88,37,59,51,313,113,45,131,78,33,211,53,58,67,102,37,30,20;0.882954545454545,0.935135135135135,1.01525423728814,1.01372549019608,0.960063897763578,0.948672566371681,0.848888888888889,0.963358778625954,0.846153846153846,0.760606060606061,0.930805687203792,0.928301886792453,1.02586206896552,0.874626865671642,0.975490196078431,0.872972972972973,0.893333333333333,0.735;18;18
 Thomas Jakobsen Nydalens SK;-H21_H4_splits;;1533;0.92896;81,38,63,64,310,121,43,130,131,24,195,47,56,61,93,35,27,14;0.959259259259259,0.910526315789474,0.950793650793651,0.8078125,0.969354838709677,0.88595041322314,0.888372093023256,0.970769230769231,0.50381679389313,1.04583333333333,1.00717948717949,1.0468085106383,1.0625,0.960655737704918,1.06989247311828,0.922857142857143,0.992592592592593,1.05;18;18
 Øyvind Prefontaine Lund NTNUI;-H21_H4_splits;;1539;0.92534;76,33,65,51,337,109,44,153,67,24,183,51,89,60,110,44,27,16;1.02236842105263,1.04848484848485,0.921538461538462,1.01372549019608,0.891691394658754,0.98348623853211,0.868181818181818,0.82483660130719,0.985074626865672,1.04583333333333,1.07322404371585,0.964705882352941,0.668539325842697,0.976666666666667,0.904545454545455,0.734090909090909,0.992592592592593,0.91875;18;18
 Trygve Tømta Raumar OL;-H21_H4_splits;;1540;0.92474;82,37,65,58,326,115,38,142,72,31,207,51,66,63,110,32,28,17;0.947560975609756,0.935135135135135,0.921538461538462,0.891379310344828,0.921779141104294,0.932173913043478,1.00526315789474,0.888732394366197,0.916666666666667,0.809677419354839,0.948792270531401,0.964705882352941,0.901515151515151,0.93015873015873,0.904545454545455,1.009375,0.957142857142857,0.864705882352941;18;18
 Anders Skarholt Asker SK;-H21_H4_splits;;1552;0.91759;79,36,58,54,305,115,40,127,65,24,219,106,75,63,105,32,31,18;0.983544303797468,0.961111111111111,1.03275862068966,0.957407407407407,0.985245901639344,0.932173913043478,0.955,0.993700787401575,1.01538461538462,1.04583333333333,0.896803652968037,0.464150943396226,0.793333333333333,0.93015873015873,0.947619047619048,1.009375,0.864516129032258,0.816666666666667;18;18
 Sindre Østhagen Fredrikstad SK;-H21_H4_splits;;1557;0.91464;80,35,61,51,300,117,41,127,68,46,246,54,57,66,129,33,30,16;0.97125,0.988571428571429,0.981967213114754,1.01372549019608,1.00166666666667,0.916239316239316,0.931707317073171,0.993700787401575,0.970588235294118,0.545652173913044,0.798373983739837,0.911111111111111,1.04385964912281,0.887878787878788,0.771317829457364,0.978787878787879,0.893333333333333,0.91875;18;18
 Eirik Watterdal Bækkelagets SK;-H21_H4_splits;;1560;0.91288;83,36,58,59,313,143,40,135,87,29,196,63,69,64,104,35,30,16;0.936144578313253,0.961111111111111,1.03275862068966,0.876271186440678,0.960063897763578,0.74965034965035,0.955,0.934814814814815,0.758620689655172,0.86551724137931,1.00204081632653,0.780952380952381,0.86231884057971,0.915625,0.956730769230769,0.922857142857143,0.893333333333333,0.91875;18;18
 Torbjørn Sagberg Tyrving IL;-H21_H4_splits;;1571;0.90649;79,36,61,54,345,108,43,140,74,30,206,61,75,73,109,36,27,14;0.983544303797468,0.961111111111111,0.981967213114754,0.957407407407407,0.871014492753623,0.992592592592593,0.888372093023256,0.901428571428571,0.891891891891892,0.836666666666667,0.953398058252427,0.80655737704918,0.793333333333333,0.802739726027397,0.912844036697248,0.897222222222222,0.992592592592593,1.05;18;18
 Vegard Brun Saga NTNUI;-H21_H4_splits;;1586;0.89792;79,38,68,51,402,105,39,125,68,22,211,56,71,58,118,34,26,15;0.983544303797468,0.910526315789474,0.880882352941176,1.01372549019608,0.747512437810945,1.02095238095238,0.97948717948718,1.0096,0.970588235294118,1.14090909090909,0.930805687203792,0.878571428571429,0.838028169014085,1.01034482758621,0.843220338983051,0.95,1.03076923076923,0.98;18;18
 Øyvind Helgerud Halden SK;-H21_H4_splits;;1593;0.89397;82,38,65,53,312,149,46,132,87,27,219,58,68,70,106,36,29,16;0.947560975609756,0.910526315789474,0.921538461538462,0.975471698113208,0.963141025641026,0.719463087248322,0.830434782608696,0.956060606060606,0.758620689655172,0.92962962962963,0.896803652968037,0.848275862068966,0.875,0.837142857142857,0.938679245283019,0.897222222222222,0.924137931034483,0.91875;18;18
 Thore Kornmo Porsgrunn OL;-H21_H4_splits;;1621;0.87853;77,41,63,91,297,119,42,142,79,29,250,53,88,63,111,33,28,15;1.00909090909091,0.84390243902439,0.950793650793651,0.568131868131868,1.01178451178451,0.900840336134454,0.90952380952381,0.888732394366197,0.835443037974684,0.86551724137931,0.7856,0.928301886792453,0.676136363636364,0.93015873015873,0.896396396396396,0.978787878787879,0.957142857142857,0.98;18;18
 Simen Rustad Raumar OL;-H21_H4_splits;;1654;0.86100;81,38,63,56,312,178,39,130,85,29,223,58,105,73,106,34,28,16;0.959259259259259,0.910526315789474,0.950793650793651,0.923214285714286,0.963141025641026,0.602247191011236,0.97948717948718,0.970769230769231,0.776470588235294,0.86551724137931,0.880717488789238,0.848275862068966,0.566666666666667,0.802739726027397,0.938679245283019,0.95,0.957142857142857,0.91875;18;18
 Sigve Vågsnes Nydalens SK;-H21_H4_splits;;1666;0.85480;76,36,62,50,329,109,44,129,87,30,370,46,63,56,95,38,30,16;1.02236842105263,0.961111111111111,0.966129032258064,1.034,0.913373860182371,0.98348623853211,0.868181818181818,0.978294573643411,0.758620689655172,0.836666666666667,0.530810810810811,1.0695652173913,0.944444444444444,1.04642857142857,1.04736842105263,0.85,0.893333333333333,0.91875;18;18
 Sigbjørn Ytrehus NTNUI;-H21_H4_splits;;1683;0.84617;90,44,69,64,414,147,38,154,72,30,193,49,64,65,102,40,29,19;0.863333333333333,0.786363636363636,0.868115942028985,0.8078125,0.725845410628019,0.729251700680272,1.00526315789474,0.819480519480519,0.916666666666667,0.836666666666667,1.01761658031088,1.00408163265306,0.9296875,0.901538461538462,0.975490196078431,0.8075,0.924137931034483,0.773684210526316;18;18
 Øyvind Stokseth Halden SK;-H21_H4_splits;;1706;0.83476;89,40,78,59,358,116,47,149,93,36,247,67,60,72,115,33,31,16;0.873033707865169,0.865,0.767948717948718,0.876271186440678,0.839385474860335,0.924137931034483,0.812765957446809,0.846979865771812,0.709677419354839,0.697222222222222,0.795141700404858,0.734328358208955,0.991666666666667,0.813888888888889,0.865217391304348,0.978787878787879,0.864516129032258,0.91875;18;18
 Tor Brenna Bækkelagets SK;-H21_H4_splits;;1727;0.82461;105,43,80,62,382,152,48,138,91,27,211,53,69,69,111,37,31,18;0.74,0.804651162790698,0.74875,0.833870967741935,0.786649214659686,0.705263157894737,0.795833333333333,0.914492753623188,0.725274725274725,0.92962962962963,0.930805687203792,0.928301886792453,0.86231884057971,0.849275362318841,0.896396396396396,0.872972972972973,0.864516129032258,0.816666666666667;18;18
 Ørjan Ravndal Ålgård OK;-H21_H4_splits;;1764;0.80731;78,34,59,50,304,113,39,159,81,32,468,70,51,57,95,35,25,14;0.996153846153846,1.01764705882353,1.01525423728814,1.034,0.988486842105263,0.948672566371681,0.97948717948718,0.793710691823899,0.814814814814815,0.784375,0.41965811965812,0.702857142857143,1.16666666666667,1.0280701754386,1.04736842105263,0.922857142857143,1.072,1.05;18;18
 Jon Pedersen Trøsken IL;-H21_H4_splits;;1784;0.79826;84,35,62,54,356,103,37,142,172,29,364,49,62,55,105,33,27,15;0.925,0.988571428571429,0.966129032258064,0.957407407407407,0.844101123595506,1.04077669902913,1.03243243243243,0.888732394366197,0.383720930232558,0.86551724137931,0.53956043956044,1.00408163265306,0.959677419354839,1.06545454545455,0.947619047619048,0.978787878787879,0.992592592592593,0.98;18;18
 Torben Wendler Halden SK;-H21_H4_splits;;1797;0.79249;76,35,59,61,305,103,40,127,205,180,180,81,101,60,108,31,28,17;1.02236842105263,0.988571428571429,1.01525423728814,0.847540983606557,0.985245901639344,1.04077669902913,0.955,0.993700787401575,0.321951219512195,0.139444444444444,1.09111111111111,0.607407407407407,0.589108910891089,0.976666666666667,0.921296296296296,1.04193548387097,0.957142857142857,0.864705882352941;18;18
 Ståle Sønsterudbråten Raumar OL;-H21_H4_splits;;1851;0.76937;90,36,64,70,413,124,45,152,75,29,265,64,71,71,176,47,36,23;0.863333333333333,0.961111111111111,0.9359375,0.738571428571429,0.727602905569007,0.864516129032258,0.848888888888889,0.830263157894737,0.88,0.86551724137931,0.741132075471698,0.76875,0.838028169014085,0.825352112676056,0.565340909090909,0.687234042553191,0.744444444444444,0.639130434782609;18;18
 Thomas Bedin Indre Østfold OK;-H21_H4_splits;;1852;0.76895;92,40,78,58,340,159,47,157,237,28,227,54,73,65,117,33,30,17;0.844565217391304,0.865,0.767948717948718,0.891379310344828,0.883823529411765,0.674213836477987,0.812765957446809,0.803821656050955,0.278481012658228,0.896428571428571,0.865198237885463,0.911111111111111,0.815068493150685,0.901538461538462,0.85042735042735,0.978787878787879,0.893333333333333,0.864705882352941;18;18
 Yngve Volden Løten O-Lag;-H21_H4_splits;;1866;0.76318;95,42,71,54,331,154,42,139,81,31,452,55,81,66,98,31,28,15;0.817894736842105,0.823809523809524,0.843661971830986,0.957407407407407,0.90785498489426,0.696103896103896,0.90952380952381,0.907913669064748,0.814814814814815,0.809677419354839,0.434513274336283,0.894545454545455,0.734567901234568,0.887878787878788,1.01530612244898,1.04193548387097,0.957142857142857,0.98;18;18
 Øivin Aarnes Nydalens SK;-H21_H4_splits;;1883;0.75629;80,39,71,79,418,154,37,141,91,39,247,67,158,72,110,34,30,16;0.97125,0.887179487179487,0.843661971830986,0.654430379746835,0.7188995215311,0.696103896103896,1.03243243243243,0.895035460992908,0.725274725274725,0.643589743589744,0.795141700404858,0.734328358208955,0.376582278481013,0.813888888888889,0.904545454545455,0.95,0.893333333333333,0.91875;18;18
 Stian Alexander Grann NTNUI;-H21_H4_splits;;1884;0.75589;80,42,65,58,427,124,47,140,90,28,380,71,65,61,128,34,30,14;0.97125,0.823809523809524,0.921538461538462,0.891379310344828,0.703747072599532,0.864516129032258,0.812765957446809,0.901428571428571,0.733333333333333,0.896428571428571,0.516842105263158,0.692957746478873,0.915384615384615,0.960655737704918,0.77734375,0.95,0.893333333333333,1.05;18;18
 Thomas Frost Alta OL;-H21_H4_splits;;1885;0.75549;80,39,66,62,335,116,44,141,67,28,501,49,92,65,111,38,33,18;0.97125,0.887179487179487,0.907575757575758,0.833870967741935,0.897014925373134,0.924137931034483,0.868181818181818,0.895035460992908,0.985074626865672,0.896428571428571,0.392015968063872,1.00408163265306,0.646739130434783,0.901538461538462,0.896396396396396,0.85,0.812121212121212,0.816666666666667;18;18
 Trygve Olsen Løten O-Lag;-H21_H4_splits;;1984;0.71779;79,35,60,52,340,133,39,125,61,40,626,54,94,60,109,32,29,16;0.983544303797468,0.988571428571429,0.998333333333333,0.994230769230769,0.883823529411765,0.806015037593985,0.97948717948718,1.0096,1.08196721311475,0.6275,0.313738019169329,0.911111111111111,0.632978723404255,0.976666666666667,0.912844036697248,1.009375,0.924137931034483,0.91875;18;18
 Vegard Brox Tyrving IL;-H21_H4_splits;;1996;0.71348;84,41,70,59,566,131,51,142,85,49,255,72,74,77,150,40,33,17;0.925,0.84390243902439,0.855714285714286,0.876271186440678,0.530918727915194,0.818320610687023,0.749019607843137,0.888732394366197,0.776470588235294,0.512244897959184,0.770196078431373,0.683333333333333,0.804054054054054,0.761038961038961,0.663333333333333,0.8075,0.812121212121212,0.864705882352941;18;18
 Sveinung W Syversen Ås-UMB Orientering;-H21_H4_splits;;1999;0.71241;98,41,108,64,457,157,46,151,129,35,238,97,104,65,130,34,29,16;0.792857142857143,0.84390243902439,0.55462962962963,0.8078125,0.657549234135667,0.682802547770701,0.830434782608696,0.835761589403973,0.511627906976744,0.717142857142857,0.825210084033614,0.507216494845361,0.572115384615385,0.901538461538462,0.765384615384615,0.95,0.924137931034483,0.91875;18;18
 Åsulv Birkeland Stormoen Birkenes IL;-H21_H4_splits;;2001;0.71169;85,42,74,73,403,135,68,221,84,33,294,70,132,83,118,38,30,18;0.914117647058824,0.823809523809524,0.809459459459459,0.708219178082192,0.745657568238213,0.794074074074074,0.561764705882353,0.5710407239819,0.785714285714286,0.760606060606061,0.668027210884354,0.702857142857143,0.450757575757576,0.706024096385542,0.843220338983051,0.85,0.893333333333333,0.816666666666667;18;18
